xflr5 v6.58

Plane Name
T1-146.0 m/s-VLM1-Inviscid
QInf  =,  146.000000 ,m/s
Alpha = ,   1.000000
Beta  = ,   0.000°
Phi   = ,   0.000°
Ctrl  = ,   0.000
CL    = ,   0.420736
Cy    = ,  -0.000000
Cd=,   0.007449,ICd=,    0.007449,PCd=,    0.000000
Cl   = ,9.75443e-18
Cm   =,   -0.207749
ICn=,   -0.000000,PCn=,   -0.000000
XCP=,    0.493302, YCP=,    0.000000, ZCP=,    0.031444 
XNP=,    0.000000
Bending =, 38941.111273

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
   -1.2955,   1.0000, -0.743, 0.464757, 0.000000, 0.006035,-0.221806,-0.105617, 0.0000, 0.0000, 0.4767,17037.5316
   -1.1760,   1.0000, -0.731, 0.466432, 0.000000, 0.005957,-0.222284,-0.105676, 0.0000, 0.0000, 0.4760,18751.1188
   -1.0554,   1.0000, -0.720, 0.467916, 0.000000, 0.005887,-0.222707,-0.105728, 0.0000, 0.0000, 0.4754,20569.9860
   -0.9337,   1.0000, -0.711, 0.469216, 0.000000, 0.005824,-0.223076,-0.105772, 0.0000, 0.0000, 0.4749,22495.0629
   -0.8110,   1.0000, -0.702, 0.470339, 0.000000, 0.005770,-0.223394,-0.105809, 0.0000, 0.0000, 0.4744,24526.9035
   -0.6876,   1.0000, -0.695, 0.471291, 0.000000, 0.005724,-0.223663,-0.105841, 0.0000, 0.0000, 0.4740,26665.6747
   -0.5635,   1.0000, -0.689, 0.472077, 0.000000, 0.005685,-0.223885,-0.105866, 0.0000, 0.0000, 0.4737,28911.1463
   -0.4389,   1.0000, -0.685, 0.472700, 0.000000, 0.005654,-0.224061,-0.105886, 0.0000, 0.0000, 0.4735,31262.6823
   -0.3138,   1.0000, -0.681, 0.473165, 0.000000, 0.005631,-0.224193,-0.105901, 0.0000, 0.0000, 0.4733,33719.2349
   -0.1884,   1.0000, -0.679, 0.473473, 0.000000, 0.005616,-0.224280,-0.105911, 0.0000, 0.0000, 0.4732,36279.3393
   -0.0628,   1.0000, -0.678, 0.473627, 0.000000, 0.005608,-0.224323,-0.105916, 0.0000, 0.0000, 0.4731,38941.1113
    0.0628,   1.0000, -0.678, 0.473627, 0.000000, 0.005608,-0.224323,-0.105916, 0.0000, 0.0000, 0.4731,38941.1113
    0.1884,   1.0000, -0.679, 0.473473, 0.000000, 0.005616,-0.224280,-0.105911, 0.0000, 0.0000, 0.4732,36279.3393
    0.3138,   1.0000, -0.681, 0.473165, 0.000000, 0.005631,-0.224193,-0.105901, 0.0000, 0.0000, 0.4733,33719.2349
    0.4389,   1.0000, -0.685, 0.472700, 0.000000, 0.005654,-0.224061,-0.105886, 0.0000, 0.0000, 0.4735,31262.6823
    0.5635,   1.0000, -0.689, 0.472077, 0.000000, 0.005685,-0.223885,-0.105866, 0.0000, 0.0000, 0.4737,28911.1463
    0.6876,   1.0000, -0.695, 0.471291, 0.000000, 0.005724,-0.223663,-0.105841, 0.0000, 0.0000, 0.4740,26665.6747
    0.8110,   1.0000, -0.702, 0.470339, 0.000000, 0.005770,-0.223394,-0.105809, 0.0000, 0.0000, 0.4744,24526.9035
    0.9337,   1.0000, -0.711, 0.469216, 0.000000, 0.005824,-0.223076,-0.105772, 0.0000, 0.0000, 0.4749,22495.0629
    1.0554,   1.0000, -0.720, 0.467916, 0.000000, 0.005887,-0.222707,-0.105728, 0.0000, 0.0000, 0.4754,20569.9860
    1.1760,   1.0000, -0.731, 0.466432, 0.000000, 0.005957,-0.222284,-0.105676, 0.0000, 0.0000, 0.4760,18751.1188
    1.2955,   1.0000, -0.743, 0.464757, 0.000000, 0.006035,-0.221806,-0.105617, 0.0000, 0.0000, 0.4767,17037.5316
    1.4137,   1.0000, -0.757, 0.462881, 0.000000, 0.006122,-0.221270,-0.105550, 0.0000, 0.0000, 0.4775,15427.9327
    1.5305,   1.0000, -0.772, 0.460794, 0.000000, 0.006217,-0.220671,-0.105473, 0.0000, 0.0000, 0.4784,13920.6837
    1.6459,   1.0000, -0.789, 0.458487, 0.000000, 0.006321,-0.220007,-0.105385, 0.0000, 0.0000, 0.4793,12513.8153
    1.7595,   1.0000, -0.807, 0.455947, 0.000000, 0.006432,-0.219273,-0.105286, 0.0000, 0.0000, 0.4804,11205.0459
    1.8715,   1.0000, -0.827, 0.453161, 0.000000, 0.006552,-0.218465,-0.105175, 0.0000, 0.0000, 0.4815,9991.8009
    1.9816,   1.0000, -0.849, 0.450114, 0.000000, 0.006681,-0.217577,-0.105048, 0.0000, 0.0000, 0.4828,8871.2332
    2.0897,   1.0000, -0.872, 0.446792, 0.000000, 0.006817,-0.216604,-0.104905, 0.0000, 0.0000, 0.4843,7840.2456
    2.1958,   1.0000, -0.898, 0.443179, 0.000000, 0.006962,-0.215539,-0.104744, 0.0000, 0.0000, 0.4858,6895.5133
    2.2997,   1.0000, -0.925, 0.439255, 0.000000, 0.007115,-0.214376,-0.104562, 0.0000, 0.0000, 0.4875,6033.5087
    2.4014,   1.0000, -0.955, 0.435002, 0.000000, 0.007275,-0.213106,-0.104356, 0.0000, 0.0000, 0.4893,5250.5259
    2.5007,   1.0000, -0.987, 0.430399, 0.000000, 0.007443,-0.211722,-0.104122, 0.0000, 0.0000, 0.4914,4542.7069
    2.5975,   1.0000, -1.022, 0.425426, 0.000000, 0.007617,-0.210213,-0.103857, 0.0000, 0.0000, 0.4936,3906.0680
    2.6917,   1.0000, -1.058, 0.420058, 0.000000, 0.007797,-0.208570,-0.103556, 0.0000, 0.0000, 0.4960,3336.5267
    2.7833,   1.0000, -1.098, 0.414272, 0.000000, 0.007983,-0.206781,-0.103213, 0.0000, 0.0000, 0.4986,2829.9295
    2.8722,   1.0000, -1.140, 0.408043, 0.000000, 0.008172,-0.204832,-0.102822, 0.0000, 0.0000, 0.5014,2382.0793
    2.9582,   1.0000, -1.185, 0.401343, 0.000000, 0.008365,-0.202710,-0.102375, 0.0000, 0.0000, 0.5045,1988.7632
    3.0412,   1.0000, -1.233, 0.394145, 0.000000, 0.008558,-0.200400,-0.101864, 0.0000, 0.0000, 0.5079,1645.7803
    3.1213,   1.0000, -1.284, 0.386421, 0.000000, 0.008752,-0.197884,-0.101278, 0.0000, 0.0000, 0.5115,1348.9685
    3.1983,   1.0000, -1.337, 0.378142, 0.000000, 0.008943,-0.195143,-0.100608, 0.0000, 0.0000, 0.5155,1094.2322
    3.2722,   1.0000, -1.394, 0.369281, 0.000000, 0.009128,-0.192159,-0.099839, 0.0000, 0.0000, 0.5198,877.5673
    3.3428,   1.0000, -1.453, 0.359808, 0.000000, 0.009307,-0.188912,-0.098960, 0.0000, 0.0000, 0.5245,695.0872
    3.4101,   1.0000, -1.514, 0.349699, 0.000000, 0.009475,-0.185380,-0.097955, 0.0000, 0.0000, 0.5295,543.0464
    3.4741,   1.0000, -1.577, 0.338930, 0.000000, 0.009630,-0.181543,-0.096810, 0.0000, 0.0000, 0.5351,417.8630
    3.5346,   1.0000, -1.642, 0.327483, 0.000000, 0.009771,-0.177383,-0.095513, 0.0000, 0.0000, 0.5411,316.1396
    3.5917,   1.0000, -1.707, 0.315345, 0.000000, 0.009896,-0.172885,-0.094049, 0.0000, 0.0000, 0.5477,234.6821
    3.6452,   1.0000, -1.772, 0.302514, 0.000000, 0.010009,-0.168039,-0.092410, 0.0000, 0.0000, 0.5549,170.5162
    3.6951,   1.0000, -1.835, 0.288998, 0.000000, 0.010115,-0.162842,-0.090593, 0.0000, 0.0000, 0.5629,120.9014
    3.7413,   1.0000, -1.895, 0.274821, 0.000000, 0.010226,-0.157304,-0.088599, 0.0000, 0.0000, 0.5718,83.3416
    3.7839,   1.0000, -1.950, 0.260027, 0.000000, 0.010365,-0.151448,-0.086441, 0.0000, 0.0000, 0.5818,55.5930
    3.8227,   1.0000, -1.998, 0.244684, 0.000000, 0.010568,-0.145316,-0.084145, 0.0000, 0.0000, 0.5933,35.6678
    3.8578,   1.0000, -2.037, 0.228893, 0.000000, 0.010895,-0.138977,-0.081754, 0.0000, 0.0000, 0.6066,21.8346
    3.8890,   1.0000, -2.064, 0.212790, 0.000000, 0.011440,-0.132530,-0.079332, 0.0000, 0.0000, 0.6222,12.6136
    3.9164,   1.0000, -2.077, 0.196567, 0.000000, 0.012344,-0.126116,-0.076975, 0.0000, 0.0000, 0.6410, 6.7689
    3.9400,   1.0000, -2.073, 0.180479, 0.000000, 0.013801,-0.119933,-0.074814, 0.0000, 0.0000, 0.6639, 3.2947
    3.9596,   1.0000, -2.049, 0.164879, 0.000000, 0.016006,-0.114253,-0.073033, 0.0000, 0.0000, 0.6924, 1.3994
    3.9754,   1.0000, -2.004, 0.150266, 0.000000, 0.018965,-0.109456,-0.071890, 0.0000, 0.0000, 0.7279, 0.4837
    3.9872,   1.0000, -1.938, 0.137374, 0.000000, 0.022290,-0.106075,-0.071731, 0.0000, 0.0000, 0.7716, 0.1174
    3.9951,   1.0000, -1.868, 0.127363, 0.000000, 0.025559,-0.104830,-0.072989, 0.0000, 0.0000, 0.8226, 0.0131
    3.9990,   1.0000, -1.884, 0.128650, 0.000000, 0.030452,-0.112707,-0.080544, 0.0000, 0.0000, 0.8756, 0.0000


Main Wing Cp Coefficients
Panel,CtrlPt.x,CtrlPt.y,CtrlPt.z,Nx,Ny,Nz,Area,Cp
Main WingCp Coefficients
Strip 1
   0,   9.998e-01,  -3.999e+00,   3.282e-05,       0.132,       0.000,       0.991,   1.965e-06,      0.1565
   1,   9.983e-01,  -3.999e+00,   2.293e-04,       0.132,       0.000,       0.991,   5.886e-06,      0.2622
   2,   9.948e-01,  -3.999e+00,   6.854e-04,       0.131,       0.000,       0.991,   9.782e-06,      0.3418
   3,   9.894e-01,  -3.999e+00,   1.395e-03,       0.129,       0.000,       0.992,   1.364e-05,      0.3737
   4,   9.821e-01,  -3.999e+00,   2.348e-03,       0.128,       0.000,       0.992,   1.744e-05,      0.3957
   5,   9.729e-01,  -3.999e+00,   3.532e-03,       0.126,       0.000,       0.992,   2.117e-05,      0.4318
   6,   9.618e-01,  -3.999e+00,   4.931e-03,       0.123,       0.000,       0.992,   2.481e-05,      0.4522
   7,   9.488e-01,  -3.999e+00,   6.523e-03,       0.120,       0.000,       0.993,   2.835e-05,      0.4315
   8,   9.342e-01,  -3.999e+00,   8.290e-03,       0.117,       0.000,       0.993,   3.178e-05,      0.4104
   9,   9.178e-01,  -3.999e+00,   1.021e-02,       0.113,       0.000,       0.994,   3.507e-05,      0.4208
  10,   8.997e-01,  -3.999e+00,   1.225e-02,       0.109,       0.000,       0.994,   3.823e-05,      0.4530
  11,   8.801e-01,  -3.999e+00,   1.438e-02,       0.105,       0.000,       0.994,   4.123e-05,      0.4301
  12,   8.589e-01,  -3.999e+00,   1.659e-02,       0.100,       0.000,       0.995,   4.406e-05,      0.3741
  13,   8.364e-01,  -3.999e+00,   1.883e-02,       0.095,       0.000,       0.995,   4.672e-05,      0.3433
  14,   8.125e-01,  -3.999e+00,   2.108e-02,       0.090,       0.000,       0.996,   4.919e-05,      0.3314
  15,   7.874e-01,  -3.999e+00,   2.331e-02,       0.084,       0.000,       0.996,   5.146e-05,      0.3082
  16,   7.612e-01,  -3.999e+00,   2.549e-02,       0.079,       0.000,       0.997,   5.353e-05,      0.2673
  17,   7.339e-01,  -3.999e+00,   2.759e-02,       0.072,       0.000,       0.997,   5.539e-05,      0.2395
  18,   7.057e-01,  -3.999e+00,   2.960e-02,       0.066,       0.000,       0.998,   5.702e-05,      0.2134
  19,   6.767e-01,  -3.999e+00,   3.147e-02,       0.060,       0.000,       0.998,   5.844e-05,      0.1731
  20,   6.470e-01,  -3.999e+00,   3.320e-02,       0.053,       0.000,       0.999,   5.962e-05,      0.1409
  21,   6.167e-01,  -3.999e+00,   3.476e-02,       0.046,       0.000,       0.999,   6.057e-05,      0.1239
  22,   5.859e-01,  -3.999e+00,   3.613e-02,       0.040,       0.000,       0.999,   6.128e-05,      0.0993
  23,   5.548e-01,  -3.999e+00,   3.731e-02,       0.033,       0.000,       0.999,   6.176e-05,      0.0720
  24,   5.235e-01,  -3.999e+00,   3.828e-02,       0.026,       0.000,       1.000,   6.199e-05,      0.0570
  25,   4.922e-01,  -3.999e+00,   3.903e-02,       0.019,       0.000,       1.000,   6.198e-05,      0.0454
  26,   4.608e-01,  -3.999e+00,   3.957e-02,       0.012,       0.000,       1.000,   6.173e-05,      0.0413
  27,   4.296e-01,  -3.999e+00,   3.988e-02,       0.005,       0.000,       1.000,   6.123e-05,      0.0507
  28,   3.986e-01,  -3.999e+00,   3.996e-02,      -0.005,       0.000,       1.000,   6.050e-05,      0.0689
  29,   3.681e-01,  -3.999e+00,   3.970e-02,      -0.020,       0.000,       1.000,   5.955e-05,      0.0814
  30,   3.381e-01,  -3.999e+00,   3.899e-02,      -0.035,       0.000,       0.999,   5.837e-05,      0.0870
  31,   3.087e-01,  -3.999e+00,   3.787e-02,      -0.049,       0.000,       0.999,   5.697e-05,      0.0882
  32,   2.801e-01,  -3.999e+00,   3.637e-02,      -0.063,       0.000,       0.998,   5.535e-05,      0.0850
  33,   2.524e-01,  -3.999e+00,   3.451e-02,      -0.077,       0.000,       0.997,   5.352e-05,      0.0770
  34,   2.256e-01,  -3.999e+00,   3.236e-02,      -0.090,       0.000,       0.996,   5.149e-05,      0.0652
  35,   1.999e-01,  -3.999e+00,   2.996e-02,      -0.103,       0.000,       0.995,   4.925e-05,      0.0481
  36,   1.754e-01,  -3.999e+00,   2.736e-02,      -0.115,       0.000,       0.993,   4.681e-05,      0.0266
  37,   1.522e-01,  -3.999e+00,   2.462e-02,      -0.125,       0.000,       0.992,   4.419e-05,      0.0022
  38,   1.303e-01,  -3.999e+00,   2.180e-02,      -0.136,       0.000,       0.991,   4.139e-05,     -0.0270
  39,   1.099e-01,  -3.999e+00,   1.894e-02,      -0.146,       0.000,       0.989,   3.841e-05,     -0.0579
  40,   9.108e-02,  -3.999e+00,   1.612e-02,      -0.155,       0.000,       0.988,   3.527e-05,     -0.0903
  41,   7.384e-02,  -3.999e+00,   1.339e-02,      -0.163,       0.000,       0.987,   3.199e-05,     -0.1254
  42,   5.828e-02,  -3.999e+00,   1.080e-02,      -0.170,       0.000,       0.985,   2.856e-05,     -0.1600
  43,   4.447e-02,  -3.999e+00,   8.391e-03,      -0.176,       0.000,       0.984,   2.501e-05,     -0.1957
  44,   3.245e-02,  -3.999e+00,   6.221e-03,      -0.182,       0.000,       0.983,   2.136e-05,     -0.2328
  45,   2.228e-02,  -3.999e+00,   4.328e-03,      -0.187,       0.000,       0.982,   1.761e-05,     -0.2731
  46,   1.400e-02,  -3.999e+00,   2.748e-03,      -0.190,       0.000,       0.982,   1.378e-05,     -0.3280
  47,   7.628e-03,  -3.999e+00,   1.510e-03,      -0.193,       0.000,       0.981,   9.885e-06,     -0.4300
  48,   3.204e-03,  -3.999e+00,   6.376e-04,      -0.195,       0.000,       0.981,   5.949e-06,     -0.7024
  49,   7.400e-04,  -3.999e+00,   1.478e-04,      -0.196,       0.000,       0.981,   1.986e-06,     -1.9730
Strip 2
  50,   9.998e-01,  -3.995e+00,   3.282e-05,       0.132,       0.000,       0.991,   5.892e-06,      0.0981
  51,   9.983e-01,  -3.995e+00,   2.293e-04,       0.132,       0.000,       0.991,   1.765e-05,      0.1687
  52,   9.948e-01,  -3.995e+00,   6.854e-04,       0.131,       0.000,       0.991,   2.934e-05,      0.2382
  53,   9.894e-01,  -3.995e+00,   1.395e-03,       0.129,       0.000,       0.992,   4.090e-05,      0.2917
  54,   9.821e-01,  -3.995e+00,   2.348e-03,       0.128,       0.000,       0.992,   5.230e-05,      0.3283
  55,   9.729e-01,  -3.995e+00,   3.532e-03,       0.126,       0.000,       0.992,   6.349e-05,      0.3552
  56,   9.618e-01,  -3.995e+00,   4.931e-03,       0.123,       0.000,       0.992,   7.441e-05,      0.3708
  57,   9.488e-01,  -3.995e+00,   6.523e-03,       0.120,       0.000,       0.993,   8.503e-05,      0.3723
  58,   9.342e-01,  -3.995e+00,   8.290e-03,       0.117,       0.000,       0.993,   9.530e-05,      0.3656
  59,   9.178e-01,  -3.995e+00,   1.021e-02,       0.113,       0.000,       0.994,   1.052e-04,      0.3608
  60,   8.997e-01,  -3.995e+00,   1.225e-02,       0.109,       0.000,       0.994,   1.146e-04,      0.3612
  61,   8.801e-01,  -3.995e+00,   1.438e-02,       0.105,       0.000,       0.994,   1.236e-04,      0.3518
  62,   8.589e-01,  -3.995e+00,   1.659e-02,       0.100,       0.000,       0.995,   1.321e-04,      0.3300
  63,   8.364e-01,  -3.995e+00,   1.883e-02,       0.095,       0.000,       0.995,   1.401e-04,      0.3091
  64,   8.125e-01,  -3.995e+00,   2.108e-02,       0.090,       0.000,       0.996,   1.475e-04,      0.2921
  65,   7.874e-01,  -3.995e+00,   2.331e-02,       0.084,       0.000,       0.996,   1.543e-04,      0.2730
  66,   7.612e-01,  -3.995e+00,   2.549e-02,       0.079,       0.000,       0.997,   1.605e-04,      0.2484
  67,   7.339e-01,  -3.995e+00,   2.759e-02,       0.072,       0.000,       0.997,   1.661e-04,      0.2253
  68,   7.057e-01,  -3.995e+00,   2.960e-02,       0.066,       0.000,       0.998,   1.710e-04,      0.2027
  69,   6.767e-01,  -3.995e+00,   3.147e-02,       0.060,       0.000,       0.998,   1.753e-04,      0.1760
  70,   6.470e-01,  -3.995e+00,   3.320e-02,       0.053,       0.000,       0.999,   1.788e-04,      0.1507
  71,   6.167e-01,  -3.995e+00,   3.476e-02,       0.046,       0.000,       0.999,   1.816e-04,      0.1303
  72,   5.859e-01,  -3.995e+00,   3.613e-02,       0.040,       0.000,       0.999,   1.838e-04,      0.1104
  73,   5.548e-01,  -3.995e+00,   3.731e-02,       0.033,       0.000,       0.999,   1.852e-04,      0.0930
  74,   5.235e-01,  -3.995e+00,   3.828e-02,       0.026,       0.000,       1.000,   1.859e-04,      0.0830
  75,   4.922e-01,  -3.995e+00,   3.903e-02,       0.019,       0.000,       1.000,   1.859e-04,      0.0782
  76,   4.608e-01,  -3.995e+00,   3.957e-02,       0.012,       0.000,       1.000,   1.851e-04,      0.0793
  77,   4.296e-01,  -3.995e+00,   3.988e-02,       0.005,       0.000,       1.000,   1.836e-04,      0.0904
  78,   3.986e-01,  -3.995e+00,   3.996e-02,      -0.005,       0.000,       1.000,   1.815e-04,      0.1087
  79,   3.681e-01,  -3.995e+00,   3.970e-02,      -0.020,       0.000,       1.000,   1.786e-04,      0.1171
  80,   3.381e-01,  -3.995e+00,   3.899e-02,      -0.035,       0.000,       0.999,   1.750e-04,      0.1195
  81,   3.087e-01,  -3.995e+00,   3.787e-02,      -0.049,       0.000,       0.999,   1.708e-04,      0.1181
  82,   2.801e-01,  -3.995e+00,   3.637e-02,      -0.063,       0.000,       0.998,   1.660e-04,      0.1118
  83,   2.524e-01,  -3.995e+00,   3.451e-02,      -0.077,       0.000,       0.997,   1.605e-04,      0.1009
  84,   2.256e-01,  -3.995e+00,   3.236e-02,      -0.090,       0.000,       0.996,   1.544e-04,      0.0878
  85,   1.999e-01,  -3.995e+00,   2.996e-02,      -0.103,       0.000,       0.995,   1.477e-04,      0.0703
  86,   1.754e-01,  -3.995e+00,   2.736e-02,      -0.115,       0.000,       0.993,   1.404e-04,      0.0496
  87,   1.522e-01,  -3.995e+00,   2.462e-02,      -0.125,       0.000,       0.992,   1.325e-04,      0.0274
  88,   1.303e-01,  -3.995e+00,   2.180e-02,      -0.136,       0.000,       0.991,   1.241e-04,      0.0008
  89,   1.099e-01,  -3.995e+00,   1.894e-02,      -0.146,       0.000,       0.989,   1.152e-04,     -0.0273
  90,   9.108e-02,  -3.995e+00,   1.612e-02,      -0.155,       0.000,       0.988,   1.058e-04,     -0.0573
  91,   7.384e-02,  -3.995e+00,   1.339e-02,      -0.163,       0.000,       0.987,   9.593e-05,     -0.0914
  92,   5.828e-02,  -3.995e+00,   1.080e-02,      -0.170,       0.000,       0.985,   8.566e-05,     -0.1273
  93,   4.447e-02,  -3.995e+00,   8.391e-03,      -0.176,       0.000,       0.984,   7.502e-05,     -0.1678
  94,   3.245e-02,  -3.995e+00,   6.221e-03,      -0.182,       0.000,       0.983,   6.405e-05,     -0.2162
  95,   2.228e-02,  -3.995e+00,   4.328e-03,      -0.187,       0.000,       0.982,   5.280e-05,     -0.2792
  96,   1.400e-02,  -3.995e+00,   2.748e-03,      -0.190,       0.000,       0.982,   4.131e-05,     -0.3798
  97,   7.628e-03,  -3.995e+00,   1.510e-03,      -0.193,       0.000,       0.981,   2.964e-05,     -0.5862
  98,   3.204e-03,  -3.995e+00,   6.376e-04,      -0.195,       0.000,       0.981,   1.784e-05,     -1.1028
